rt,trans,trial_type,number,letter,choice,correct,too_slow,trial_start,stim_appear,experiment_time
2.42501782500767,3,3,4,A,1,1,1,152619.033500135,152621.062330903,152624.509965066
1.73923969300813,3,1,3,M,0,1,1,152624.5184067,152626.549269213,152629.312530349
0.940562044008402,3,3,8,E,1,1,1,152629.320603995,152631.351152539,152633.314224541
1.20562704198528,1,3,7,U,1,1,1,152633.322561234,152635.353669389,152637.582823184
1.06602640499477,1,3,3,G,0,1,1,152637.591422191,152639.621737995,152641.700945675
1.1522105030017,1,3,8,I,1,1,1,152641.711100024,152643.738241742,152645.905389909
0.976134122000076,1,3,6,R,1,0,1,152645.913810242,152647.94194231,152649.939228159
1.0575500340201,1,3,3,E,1,1,1,152649.947537553,152651.97521205,152654.05695983
2.64027898199856,3,1,6,I,1,1,1,152654.066907875,152656.094911639,152659.748097388
1.90160795100383,1,1,1,U,0,1,1,152659.756482393,152661.779817824,152664.695194461
1.20228959599626,2,2,8,R,0,1,1,152664.703607137,152666.734665532,152668.947486222
1.44557625899324,3,3,7,A,1,1,1,152668.955996048,152670.984705937,152673.449183489
1.05136460697395,3,2,9,E,1,0,1,152673.45752893,152675.489015727,152677.552037948
1.05397573401569,1,2,8,A,0,1,1,152677.563761309,152679.588242212,152681.653675109
1.18630633599241,1,2,1,E,1,1,1,152681.661907559,152683.691980846,152685.889379095
1.40049435698893,2,1,9,K,0,1,1,152685.897845946,152687.927612063,152690.340517864
1.61097517301096,3,3,7,R,0,1,1,152690.349122073,152692.37882634,152695.009999799
1.63149113499094,3,2,3,M,1,1,1,152695.018783876,152697.048392592,152699.695427563
3.34604996599955,2,1,8,U,1,1,1,152699.703769839,152701.73429642,152706.097985161
2.86889906800934,1,1,7,E,0,1,1,152706.107133939,152708.137837855,152712.017658549
1.16291923102108,2,2,6,I,0,1,1,152712.026944219,152714.057795743,152716.237780007
1.23262037901441,2,1,1,E,0,1,1,152716.246102354,152718.273537068,152720.522261182
2.28865928700543,2,2,7,R,0,1,1,152720.530382376,152722.558344125,152725.857939963
1.10699087099056,3,3,2,E,1,1,1,152725.866492241,152727.893686033,152730.013940352
1.23324768900056,1,3,7,A,1,1,1,152730.024738396,152732.048533922,152734.299129507
0.817165715998271,3,2,8,U,0,1,1,152734.308257647,152736.331323638,152738.163758501
1.34901183299371,2,1,7,R,0,1,1,152738.172084733,152740.200263657,152742.565413632
0.648050010000588,1,1,4,I,0,0,1,152742.573818376,152744.60194202,152746.268386743
1.69240886499756,3,3,9,E,1,1,1,152746.277013033,152748.307559563,152751.019620084
2.12470182601828,1,3,7,U,1,1,1,152751.028419314,152753.059577697,152756.206160804
1.49294998799451,1,3,9,M,0,1,1,152756.214674672,152758.244548305,152760.758103165
0.914565946994117,1,3,7,K,0,1,1,152760.766522255,152762.795686295,152764.726405366
1.20307326401235,3,1,4,A,1,1,1,152764.734814235,152766.764070213,152768.978792226
1.58386049699038,2,2,2,K,0,0,1,152768.989480659,152771.015418196,152773.613624012
1.0909746469988,1,2,3,G,1,1,1,152773.621942236,152775.652798142,152777.76606566
1.83377358800499,2,1,9,U,0,1,1,152777.77443969,152779.805588171,152782.651193855
1.51807385601569,2,2,7,A,0,1,1,152782.659310918,152784.689278068,152787.22049465
1.54533015599009,2,1,9,M,0,1,1,152787.22921665,152789.258216151,152791.822203365
1.0790057569975,2,2,2,G,1,1,1,152791.832577129,152793.863074022,152795.959812931
1.74842998399981,1,2,8,A,1,0,1,152795.968394262,152797.996011016,152800.759641736
1.51657154900022,2,1,1,I,0,1,1,152800.770422007,152802.800066334,152805.329042363
1.62245481502032,1,1,9,M,0,1,1,152805.338070583,152807.369431629,152810.014304408
1.28743200501776,3,3,3,U,1,1,1,152810.023831521,152812.05379344,152814.357100627
0.829045024991501,3,1,8,K,0,0,1,152814.36588188,152816.389191155,152818.234709735
2.61883759801276,2,2,3,I,1,1,1,152818.243498701,152820.274937957,152823.907232979
2.22219711300568,1,2,2,K,1,1,1,152823.917935649,152825.943576524,152829.176005662
2.13612393799121,3,3,3,R,1,0,1,152829.186088297,152831.213581726,152834.360893805
1.84739690800779,3,2,9,A,0,1,1,152834.370882192,152836.398351705,152839.261507809
1.9141305689991,1,2,8,I,0,1,1,152839.269985044,152841.299614702,152844.230755046
1.16012131999014,3,3,7,M,0,1,1,152844.239416091,152846.269630569,152848.449905721
1.54083410798921,3,1,4,R,1,1,1,152848.458547289,152850.488963585,152853.051514291
1.60372996999649,2,2,1,A,1,1,1,152853.060194055,152855.089984529,152857.706544166
1.20717033901019,3,3,8,M,0,1,1,152857.71485653,152859.742557987,152861.97212426
1.5250352830044,3,2,2,I,1,1,1,152861.980997126,152864.008680219,152866.543189776
0.922475113009568,1,2,8,U,0,1,1,152866.551938054,152868.579296744,152870.526408612
1.43294215598144,1,2,4,A,1,1,1,152870.535429104,152872.564844536,152875.012893589
1.65352428599726,3,3,1,I,1,1,1,152875.02198831,152877.048179086,152879.714391408
1.46063069300726,1,3,8,M,0,1,1,152879.723099985,152881.753124902,152884.23327033
1.77398759598145,3,2,4,K,1,1,1,152884.24199643,152886.271777812,152889.068633818
1.00291948902304,2,1,7,G,0,1,1,152889.077220069,152891.106824125,152893.119816957
1.74996726601967,1,1,2,K,1,1,1,152893.128903331,152895.159797404,152897.922801232
1.28940341298585,2,2,9,R,0,1,1,152897.931132298,152899.964364904,152902.275614301
1.1879896199971,2,1,2,G,1,1,1,152902.284096885,152904.313728073,152906.511957884
1.33764102400164,3,3,9,E,1,1,1,152906.520647737,152908.54809917,152910.896784248
1.91231021401472,3,1,7,M,0,1,1,152910.906120412,152912.933405503,152915.864724312
1.26720971101895,3,3,8,K,0,1,1,152915.878254726,152917.90652268,152920.183242722
2.2077537800069,3,2,9,K,0,1,1,152920.194623956,152922.221994872,152925.453002529
2.43723398400471,3,3,3,U,1,1,1,152925.461966178,152927.488552614,152930.938288106
1.45418071400491,3,2,8,E,0,1,1,152930.946599411,152932.975560549,152935.440121859
1.45928660902428,3,3,1,U,1,1,1,152935.448747962,152937.478998905,152939.959487643
1.59767465598998,1,3,6,M,0,1,1,152939.969087752,152941.99667903,152944.612082405
1.1190466080152,1,3,9,U,1,1,1,152944.620882846,152946.650163905,152948.781839583
1.01234752699384,3,2,3,G,1,1,1,152948.790277702,152950.819673666,152952.848049431
1.51429883498349,2,1,2,M,1,1,1,152952.856841884,152954.887892847,152957.417641901
1.11844342999393,3,3,1,R,0,1,1,152957.427463857,152959.455425036,152961.586380688
1.85427586297737,1,3,4,I,1,1,1,152961.599997879,152963.624744972,152966.490945916
1.09686092898482,1,3,7,U,1,1,1,152966.500500491,152968.526529994,152970.640034879
1.24876133201178,1,3,2,E,1,1,1,152970.648866908,152972.679141053,152974.942470575
1.15879340801621,3,1,7,M,0,1,1,152974.95154947,152976.980338125,152979.161503821
1.87591077998513,1,1,9,I,0,1,1,152979.170076095,152981.19878937,152984.096410532
1.773772489978,2,2,8,K,0,1,1,152984.104803613,152986.135632226,152988.915393706
1.21680825800286,2,1,7,R,0,1,1,152988.923742734,152990.956480547,152993.184789039
2.23224084102549,1,1,9,M,0,1,1,152993.193218247,152995.222950643,152998.470499748
2.11983461299678,1,1,1,I,0,1,1,152998.479332184,153000.509755967,153003.638480421
